Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000134,    32.0000000    ,    1.00000000    ,    0.00000000    ,   0.144568542E-04,    0.00000000    ,    0.00000000    ,   0.271121247E-09,    0.00000000    ,  -0.316366453E-14
0000000135,    33.0000000    ,    1.00000000    ,    0.00000000    ,   0.144561056E-04,    0.00000000    ,    0.00000000    ,   0.271118536E-09,    0.00000000    ,  -0.215915605E-14
0000000136,    34.0000000    ,    1.00000000    ,    0.00000000    ,   0.144554487E-04,    0.00000000    ,    0.00000000    ,   0.271116861E-09,    0.00000000    ,  -0.151466679E-14
0000000137,    35.0000000    ,    1.00000000    ,    0.00000000    ,   0.144548626E-04,   0.213405870E-10,    0.00000000    ,   0.271115347E-09,    0.00000000    ,  -0.133598093E-14
0000000138,    36.0000000    ,    1.00000000    ,    0.00000000    ,   0.144543095E-04,   0.684336682E-10,    0.00000000    ,   0.271113919E-09,    0.00000000    ,  -0.145327590E-14
0000000139,    37.0000000    ,    1.00000000    ,    0.00000000    ,   0.144537623E-04,   0.660351435E-10,    0.00000000    ,   0.271112799E-09,    0.00000000    ,  -0.146221595E-14
0000000140,    38.0000000    ,    1.00000000    ,    0.00000000    ,   0.144532187E-04,   0.199276993E-10,    0.00000000    ,   0.271112177E-09,    0.00000000    ,  -0.110971712E-14
0000000141,    39.0000000    ,    1.00000000    ,    0.00000000    ,   0.144526815E-04,    0.00000000    ,    0.00000000    ,   0.271111927E-09,    0.00000000    ,  -0.561074387E-15
0000000142,    40.0000000    ,    1.00000000    ,    0.00000000    ,   0.144521587E-04,    0.00000000    ,    0.00000000    ,   0.271112085E-09,    0.00000000    ,  -0.176498816E-15
0000000143,    41.0000000    ,    1.00000000    ,    0.00000000    ,   0.144516786E-04,    0.00000000    ,    0.00000000    ,   0.271113234E-09,    0.00000000    ,  -0.139165479E-15
0000000144,    42.0000000    ,    1.00000000    ,    0.00000000    ,   0.144512713E-04,    0.00000000    ,    0.00000000    ,   0.271116183E-09,    0.00000000    ,  -0.321304583E-15
0000000145,    43.0000000    ,    1.00000000    ,    0.00000000    ,   0.144509290E-04,   0.163774792E-11,    0.00000000    ,   0.271121408E-09,    0.00000000    ,  -0.443318982E-15
0000000146,    44.0000000    ,    1.00000000    ,    0.00000000    ,   0.144506066E-04,   0.356908743E-10,    0.00000000    ,   0.271128444E-09,    0.00000000    ,  -0.285467650E-15
0000000147,    45.0000000    ,    1.00000000    ,    0.00000000    ,   0.144502621E-04,   0.424409095E-10,    0.00000000    ,   0.271135667E-09,    0.00000000    ,    0.00000000    
0000000148,    46.0000000    ,    1.00000000    ,    0.00000000    ,   0.144498722E-04,   0.237752908E-10,    0.00000000    ,   0.271141123E-09,    0.00000000    ,    0.00000000    
0000000149,    47.0000000    ,    1.00000000    ,    0.00000000    ,   0.144494234E-04,    0.00000000    ,    0.00000000    ,   0.271143766E-09,    0.00000000    ,    0.00000000    
0000000150,    48.0000000    ,    1.00000000    ,    0.00000000    ,   0.144489246E-04,    0.00000000    ,    0.00000000    ,   0.271144022E-09,    0.00000000    ,    0.00000000    
0000000151,    49.0000000    ,    1.00000000    ,    0.00000000    ,   0.144484213E-04,    0.00000000    ,    0.00000000    ,   0.271143528E-09,    0.00000000    ,    0.00000000    
0000000152,    50.0000000    ,    1.00000000    ,    0.00000000    ,   0.144479600E-04,    0.00000000    ,    0.00000000    ,   0.271144246E-09,    0.00000000    ,    0.00000000    
0000000153,    51.0000000    ,    1.00000000    ,    0.00000000    ,   0.144475439E-04,    0.00000000    ,    0.00000000    ,   0.271147266E-09,    0.00000000    ,    0.00000000    
0000000154,    52.0000000    ,    1.00000000    ,    0.00000000    ,   0.144471456E-04,   0.116444926E-10,    0.00000000    ,   0.271152264E-09,    0.00000000    ,    0.00000000    
0000000155,    53.0000000    ,    1.00000000    ,    0.00000000    ,   0.144467438E-04,   0.147078700E-10,    0.00000000    ,   0.271158080E-09,    0.00000000    ,    0.00000000    
0000000156,    54.0000000    ,    1.00000000    ,    0.00000000    ,   0.144463287E-04,   0.129338761E-11,    0.00000000    ,   0.271163590E-09,    0.00000000    ,    0.00000000    
0000000157,    55.0000000    ,    1.00000000    ,    0.00000000    ,   0.144459031E-04,    0.00000000    ,  -0.133211538E-11,   0.271168236E-09,    0.00000000    ,    0.00000000    
0000000158,    56.0000000    ,    1.00000000    ,    0.00000000    ,   0.144454997E-04,    0.00000000    ,  -0.129573260E-10,   0.271172295E-09,    0.00000000    ,    0.00000000    
0000000159,    57.0000000    ,    1.00000000    ,    0.00000000    ,   0.144451672E-04,    0.00000000    ,  -0.150316195E-10,   0.271176640E-09,    0.00000000    ,    0.00000000    
0000000160,    58.0000000    ,    1.00000000    ,    0.00000000    ,   0.144449223E-04,    0.00000000    ,  -0.617379441E-11,   0.271181902E-09,    0.00000000    ,    0.00000000    
0000000161,    59.0000000    ,    1.00000000    ,    0.00000000    ,   0.144447293E-04,    0.00000000    ,    0.00000000    ,   0.271187945E-09,    0.00000000    ,    0.00000000    
0000000162,    60.0000000    ,    1.00000000    ,    0.00000000    ,   0.144445280E-04,   0.223958303E-10,    0.00000000    ,   0.271194183E-09,    0.00000000    ,    0.00000000    
0000000163,    61.0000000    ,    1.00000000    ,    0.00000000    ,   0.144442614E-04,   0.581937431E-10,    0.00000000    ,   0.271200007E-09,    0.00000000    ,    0.00000000    
0000000164,    62.0000000    ,    1.00000000    ,    0.00000000    ,   0.144438860E-04,   0.711102507E-10,    0.00000000    ,   0.271204796E-09,    0.00000000    ,    0.00000000    
0000000165,    63.0000000    ,    1.00000000    ,    0.00000000    ,   0.144433879E-04,   0.568696323E-10,    0.00000000    ,   0.271208028E-09,    0.00000000    ,    0.00000000    
0000000166,    64.0000000    ,    1.00000000    ,    0.00000000    ,   0.144427975E-04,   0.228346078E-10,    0.00000000    ,   0.271209679E-09,    0.00000000    ,    0.00000000    
0000000167,    65.0000000    ,    1.00000000    ,    0.00000000    ,   0.144421762E-04,    0.00000000    ,    0.00000000    ,   0.271210342E-09,    0.00000000    ,    0.00000000    
0000000168,    66.0000000    ,    1.00000000    ,    0.00000000    ,   0.144415831E-04,    0.00000000    ,    0.00000000    ,   0.271210871E-09,    0.00000000    ,    0.00000000    
0000000169,    67.0000000    ,    1.00000000    ,    0.00000000    ,   0.144410521E-04,    0.00000000    ,    0.00000000    ,   0.271211956E-09,    0.00000000    ,    0.00000000    
0000000170,    68.0000000    ,    1.00000000    ,    0.00000000    ,   0.144405874E-04,    0.00000000    ,    0.00000000    ,   0.271213902E-09,    0.00000000    ,    0.00000000    
0000000171,    69.0000000    ,    1.00000000    ,    0.00000000    ,   0.144401664E-04,   0.583152957E-11,    0.00000000    ,   0.271216559E-09,    0.00000000    ,    0.00000000    
0000000172,    70.0000000    ,    1.00000000    ,    0.00000000    ,   0.144397543E-04,   0.255730601E-10,    0.00000000    ,   0.271219443E-09,    0.00000000    ,    0.00000000    
0000000173,    71.0000000    ,    1.00000000    ,    0.00000000    ,   0.144393258E-04,   0.276988945E-10,    0.00000000    ,   0.271222064E-09,    0.00000000    ,    0.00000000    
0000000174,    72.0000000    ,    1.00000000    ,    0.00000000    ,   0.144388805E-04,   0.115109011E-10,    0.00000000    ,   0.271224266E-09,    0.00000000    ,    0.00000000    
0000000175,    73.0000000    ,    1.00000000    ,    0.00000000    ,   0.144384378E-04,    0.00000000    ,    0.00000000    ,   0.271226335E-09,    0.00000000    ,    0.00000000    
0000000176,    74.0000000    ,    1.00000000    ,    0.00000000    ,   0.144380235E-04,    0.00000000    ,    0.00000000    ,   0.271228863E-09,    0.00000000    ,    0.00000000    
0000000177,    75.0000000    ,    1.00000000    ,    0.00000000    ,   0.144376535E-04,    0.00000000    ,    0.00000000    ,   0.271232414E-09,    0.00000000    ,    0.00000000    
0000000178,    76.0000000    ,    1.00000000    ,    0.00000000    ,   0.144373211E-04,    0.00000000    ,    0.00000000    ,   0.271237156E-09,    0.00000000    ,    0.00000000    
0000000179,    77.0000000    ,    1.00000000    ,    0.00000000    ,   0.144369984E-04,   0.855228181E-11,    0.00000000    ,   0.271242739E-09,    0.00000000    ,    0.00000000    
0000000180,    78.0000000    ,    1.00000000    ,    0.00000000    ,   0.144366543E-04,   0.340657757E-10,    0.00000000    ,   0.271248505E-09,    0.00000000    ,    0.00000000    
0000000181,    79.0000000    ,    1.00000000    ,    0.00000000    ,   0.144362680E-04,   0.444588238E-10,    0.00000000    ,   0.271253778E-09,    0.00000000    ,    0.00000000    
0000000182,    80.0000000    ,    1.00000000    ,    0.00000000    ,   0.144358312E-04,   0.369865736E-10,    0.00000000    ,   0.271258027E-09,    0.00000000    ,    0.00000000    
0000000183,    81.0000000    ,    1.00000000    ,    0.00000000    ,   0.144353498E-04,   0.186763443E-10,    0.00000000    ,   0.271260981E-09,    0.00000000    ,    0.00000000    
0000000184,    82.0000000    ,    1.00000000    ,    0.00000000    ,   0.144348416E-04,   0.206086891E-11,    0.00000000    ,   0.271262788E-09,    0.00000000    ,    0.00000000    
0000000185,    83.0000000    ,    1.00000000    ,    0.00000000    ,   0.144343236E-04,    0.00000000    ,    0.00000000    ,   0.271263934E-09,    0.00000000    ,    0.00000000    
0000000186,    84.0000000    ,    1.00000000    ,    0.00000000    ,   0.144337995E-04,   0.108478255E-10,    0.00000000    ,   0.271264822E-09,    0.00000000    ,    0.00000000    
0000000187,    85.0000000    ,    1.00000000    ,    0.00000000    ,   0.144332613E-04,   0.321565366E-10,    0.00000000    ,   0.271265488E-09,    0.00000000    ,    0.00000000    
0000000188,    86.0000000    ,    1.00000000    ,    0.00000000    ,   0.144326996E-04,   0.492336000E-10,    0.00000000    ,   0.271265833E-09,    0.00000000    ,    0.00000000    
0000000189,    87.0000000    ,    1.00000000    ,    0.00000000    ,   0.144321088E-04,   0.517997117E-10,    0.00000000    ,   0.271265843E-09,    0.00000000    ,    0.00000000    
0000000190,    88.0000000    ,    1.00000000    ,    0.00000000    ,   0.144314891E-04,   0.377845886E-10,    0.00000000    ,   0.271265382E-09,    0.00000000    ,    0.00000000    
0000000191,    89.0000000    ,    1.00000000    ,    0.00000000    ,   0.144308530E-04,   0.124022851E-10,    0.00000000    ,   0.271264277E-09,    0.00000000    ,    0.00000000    
0000000192,    90.0000000    ,    1.00000000    ,    0.00000000    ,   0.144302335E-04,    0.00000000    ,    0.00000000    ,   0.271262773E-09,    0.00000000    ,    0.00000000    
0000000193,    91.0000000    ,    1.00000000    ,    0.00000000    ,   0.144296736E-04,    0.00000000    ,    0.00000000    ,   0.271260837E-09,    0.00000000    ,    0.00000000    
0000000194,    92.0000000    ,    1.00000000    ,    0.00000000    ,   0.144291977E-04,    0.00000000    ,    0.00000000    ,   0.271255986E-09,    0.00000000    ,    0.00000000    
0000000195,    93.0000000    ,    1.00000000    ,    0.00000000    ,   0.144288013E-04,    0.00000000    ,    0.00000000    ,   0.271239847E-09,    0.00000000    ,  -0.910043241E-15
0000000196,    94.0000000    ,    1.00000000    ,    0.00000000    ,   0.144284660E-04,    0.00000000    ,    0.00000000    ,   0.271188214E-09,    0.00000000    ,  -0.169634546E-13
0000000197,    95.0000000    ,    1.00000000    ,    0.00000000    ,   0.144281629E-04,   0.193391061E-10,    0.00000000    ,   0.271018825E-09,    0.00000000    ,  -0.227960498E-13
0000000198,    96.0000000    ,    1.00000000    ,    0.00000000    ,   0.144278479E-04,   0.299678624E-10,    0.00000000    ,   0.270352519E-09,    0.00000000    ,    0.00000000    
0000000199,    97.0000000    ,    1.00000000    ,    0.00000000    ,   0.144274907E-04,   0.256416405E-10,    0.00000000    ,   0.267169305E-09,    0.00000000    ,    0.00000000    
0000000200,    98.0000000    ,    1.00000000    ,    0.00000000    ,   0.144271066E-04,   0.513783695E-11,    0.00000000    ,   0.252396384E-09,   0.240062677E-12,  -0.298291938E-12
0000000201,    99.0000000    ,    1.00000000    ,    0.00000000    ,   0.144267492E-04,    0.00000000    ,    0.00000000    ,   0.196064511E-09,   0.228927405E-13,    0.00000000    
0000000202,    100.000000    ,    1.00000000    ,    0.00000000    ,   0.144264220E-04,    0.00000000    ,    0.00000000    ,   0.257337279E-10,   0.479232462E-12,  -0.505257404E-13
0000000203,    0.00000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,  -0.778497547E-10,    0.00000000    ,  -0.104904897E-08,    0.00000000    ,   0.457228009E-12
0000000204,    1.00000000    ,    0.00000000    ,    1.00000000    ,   0.144788373E-04,  -0.138718276E-10,   0.741004138E-10,  -0.248159989E-09,    0.00000000    ,   0.642114969E-13
0000000205,    2.00000000    ,    0.00000000    ,    1.00000000    ,   0.144784583E-04,    0.00000000    ,   0.200930980E-09,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000206,    3.00000000    ,    0.00000000    ,    1.00000000    ,   0.144773525E-04,    0.00000000    ,   0.108168106E-09,   0.114001306E-09,    0.00000000    ,    0.00000000    
0000000207,    4.00000000    ,    0.00000000    ,    1.00000000    ,   0.144764200E-04,    0.00000000    ,   0.123777166E-10,   0.231633937E-09,  -0.102632488E-12,   0.163681932E-12
0000000208,    5.00000000    ,    0.00000000    ,    1.00000000    ,   0.144760051E-04,  -0.114901059E-09,   0.872825771E-10,   0.261989154E-09,  -0.428494155E-12,   0.211772986E-12
0000000209,    6.00000000    ,    0.00000000    ,    1.00000000    ,   0.144755019E-04,  -0.219883158E-09,   0.170136874E-09,   0.268730975E-09,  -0.267384310E-12,    0.00000000    
0000000210,    7.00000000    ,    0.00000000    ,    1.00000000    ,   0.144747231E-04,  -0.156423086E-09,   0.163741618E-09,   0.270373942E-09,  -0.966604972E-13,    0.00000000    
0000000211,    8.00000000    ,    0.00000000    ,    1.00000000    ,   0.144738883E-04,    0.00000000    ,   0.112140772E-09,   0.270892413E-09,  -0.137327589E-13,    0.00000000    
0000000212,    9.00000000    ,    0.00000000    ,    1.00000000    ,   0.144730819E-04,    0.00000000    ,   0.396541272E-10,   0.271073591E-09,    0.00000000    ,    0.00000000    
0000000213,    10.0000000    ,    0.00000000    ,    1.00000000    ,   0.144724176E-04,    0.00000000    ,    0.00000000    ,   0.271133623E-09,    0.00000000    ,    0.00000000    
0000000214,    11.0000000    ,    0.00000000    ,    1.00000000    ,   0.144720116E-04,    0.00000000    ,   0.514595431E-10,   0.271163077E-09,    0.00000000    ,    0.00000000    
0000000215,    12.0000000    ,    0.00000000    ,    1.00000000    ,   0.144715779E-04,  -0.117805064E-09,   0.176321982E-09,   0.271179667E-09,    0.00000000    ,    0.00000000    
0000000216,    13.0000000    ,    0.00000000    ,    1.00000000    ,   0.144707418E-04,  -0.145676306E-09,   0.216294414E-09,   0.271168721E-09,    0.00000000    ,    0.00000000    
0000000217,    14.0000000    ,    0.00000000    ,    1.00000000    ,   0.144696520E-04,  -0.981164662E-10,   0.135001058E-09,   0.271151712E-09,    0.00000000    ,    0.00000000    
0000000218,    15.0000000    ,    0.00000000    ,    1.00000000    ,   0.144687814E-04,  -0.504954936E-10,   0.473407349E-10,   0.271153438E-09,    0.00000000    ,    0.00000000    
0000000219,    16.0000000    ,    0.00000000    ,    1.00000000    ,   0.144682689E-04,  -0.273673035E-10,   0.354209459E-10,   0.271159184E-09,    0.00000000    ,    0.00000000    
0000000220,    17.0000000    ,    0.00000000    ,    1.00000000    ,   0.144678512E-04,  -0.770662597E-11,   0.594428028E-10,   0.271155577E-09,    0.00000000    ,    0.00000000    
0000000221,    18.0000000    ,    0.00000000    ,    1.00000000    ,   0.144673282E-04,    0.00000000    ,   0.601453398E-10,   0.271151959E-09,    0.00000000    ,    0.00000000    
0000000222,    19.0000000    ,    0.00000000    ,    1.00000000    ,   0.144667710E-04,    0.00000000    ,   0.560330706E-10,   0.271154941E-09,    0.00000000    ,    0.00000000    
0000000223,    20.0000000    ,    0.00000000    ,    1.00000000    ,   0.144662427E-04,  -0.651888006E-11,   0.836406771E-10,   0.271159453E-09,    0.00000000    ,    0.00000000    
0000000224,    21.0000000    ,    0.00000000    ,    1.00000000    ,   0.144656229E-04,  -0.334546535E-10,   0.110367824E-09,   0.271159058E-09,    0.00000000    ,    0.00000000    
0000000225,    22.0000000    ,    0.00000000    ,    1.00000000    ,   0.144648744E-04,  -0.525443164E-10,   0.973168683E-10,   0.271152217E-09,    0.00000000    ,    0.00000000    
0000000226,    23.0000000    ,    0.00000000    ,    1.00000000    ,   0.144641674E-04,  -0.555729143E-10,   0.769124732E-10,   0.271142783E-09,    0.00000000    ,    0.00000000    
0000000227,    24.0000000    ,    0.00000000    ,    1.00000000    ,   0.144635774E-04,  -0.427894507E-10,   0.809649550E-10,   0.271136823E-09,    0.00000000    ,    0.00000000    
0000000228,    25.0000000    ,    0.00000000    ,    1.00000000    ,   0.144629961E-04,  -0.136662829E-10,   0.879909119E-10,   0.271138735E-09,    0.00000000    ,    0.00000000    
0000000229,    26.0000000    ,    0.00000000    ,    1.00000000    ,   0.144623788E-04,    0.00000000    ,   0.963378074E-10,   0.271149120E-09,    0.00000000    ,    0.00000000    
0000000230,    27.0000000    ,    0.00000000    ,    1.00000000    ,   0.144617204E-04,    0.00000000    ,   0.130762117E-09,   0.271161660E-09,    0.00000000    ,    0.00000000    
0000000231,    28.0000000    ,    0.00000000    ,    1.00000000    ,   0.144609007E-04,    0.00000000    ,   0.169548888E-09,   0.271165126E-09,    0.00000000    ,    0.00000000    
0000000232,    29.0000000    ,    0.00000000    ,    1.00000000    ,   0.144598709E-04,    0.00000000    ,   0.177143804E-09,   0.271155542E-09,    0.00000000    ,    0.00000000    
0000000233,    30.0000000    ,    0.00000000    ,    1.00000000    ,   0.144587952E-04,  -0.505977479E-10,   0.172030767E-09,   0.271141274E-09,    0.00000000    ,    0.00000000    
0000000234,    31.0000000    ,    0.00000000    ,    1.00000000    ,   0.144578171E-04,  -0.152986385E-09,   0.179369231E-09,   0.271131138E-09,    0.00000000    ,    0.00000000    
0000000235,    32.0000000    ,    0.00000000    ,    1.00000000    ,   0.144569175E-04,  -0.205357551E-09,   0.177268876E-09,   0.271125074E-09,    0.00000000    ,    0.00000000    
0000000236,    33.0000000    ,    0.00000000    ,    1.00000000    ,   0.144560754E-04,  -0.170413579E-09,   0.141497715E-09,   0.271119591E-09,    0.00000000    ,    0.00000000    
0000000237,    34.0000000    ,    0.00000000    ,    1.00000000    ,   0.144553440E-04,  -0.706724909E-10,   0.868438210E-10,   0.271114423E-09,    0.00000000    ,    0.00000000    
0000000238,    35.0000000    ,    0.00000000    ,    1.00000000    ,   0.144547472E-04,    0.00000000    ,   0.416113636E-10,   0.271111325E-09,    0.00000000    ,    0.00000000    
0000000239,    36.0000000    ,    0.00000000    ,    1.00000000    ,   0.144542421E-04,    0.00000000    ,   0.213663524E-10,   0.271111128E-09,    0.00000000    ,    0.00000000    
0000000240,    37.0000000    ,    0.00000000    ,    1.00000000    ,   0.144537736E-04,    0.00000000    ,   0.302400713E-10,   0.271113096E-09,    0.00000000    ,    0.00000000    
0000000241,    38.0000000    ,    0.00000000    ,    1.00000000    ,   0.144532938E-04,  -0.255106328E-10,   0.592040128E-10,   0.271115305E-09,    0.00000000    ,    0.00000000    
0000000242,    39.0000000    ,    0.00000000    ,    1.00000000    ,   0.144527640E-04,  -0.102793666E-09,   0.835599961E-10,   0.271115871E-09,    0.00000000    ,    0.00000000    
0000000243,    40.0000000    ,    0.00000000    ,    1.00000000    ,   0.144521923E-04,  -0.134158938E-09,   0.802746274E-10,   0.271114523E-09,    0.00000000    ,    0.00000000    
0000000244,    41.0000000    ,    0.00000000    ,    1.00000000    ,   0.144516483E-04,  -0.106525989E-09,   0.498747693E-10,   0.271112962E-09,    0.00000000    ,    0.00000000    
0000000245,    42.0000000    ,    0.00000000    ,    1.00000000    ,   0.144512028E-04,  -0.398293372E-10,   0.131667083E-10,   0.271113763E-09,    0.00000000    ,    0.00000000    
0000000246,    43.0000000    ,    0.00000000    ,    1.00000000    ,   0.144508599E-04,    0.00000000    ,    0.00000000    ,   0.271118586E-09,    0.00000000    ,    0.00000000    
0000000247,    44.0000000    ,    0.00000000    ,    1.00000000    ,   0.144505685E-04,    0.00000000    ,    0.00000000    ,   0.271126834E-09,    0.00000000    ,    0.00000000    
0000000248,    45.0000000    ,    0.00000000    ,    1.00000000    ,   0.144502730E-04,    0.00000000    ,   0.267214856E-11,   0.271135951E-09,    0.00000000    ,    0.00000000    
0000000249,    46.0000000    ,    0.00000000    ,    1.00000000    ,   0.144499232E-04,    0.00000000    ,   0.349886403E-10,   0.271142990E-09,    0.00000000    ,    0.00000000    
0000000250,    47.0000000    ,    0.00000000    ,    1.00000000    ,   0.144494783E-04,  -0.420337728E-10,   0.618246197E-10,   0.271146157E-09,    0.00000000    ,    0.00000000    
0000000251,    48.0000000    ,    0.00000000    ,    1.00000000    ,   0.144489506E-04,  -0.683987981E-10,   0.661536075E-10,   0.271145780E-09,    0.00000000    ,    0.00000000    
0000000252,    49.0000000    ,    0.00000000    ,    1.00000000    ,   0.144484144E-04,  -0.638057400E-10,   0.521804395E-10,   0.271144222E-09,    0.00000000    ,    0.00000000    
0000000253,    50.0000000    ,    0.00000000    ,    1.00000000    ,   0.144479341E-04,  -0.360830285E-10,   0.350681866E-10,   0.271144176E-09,    0.00000000    ,    0.00000000    
0000000254,    51.0000000    ,    0.00000000    ,    1.00000000    ,   0.144475123E-04,  -0.337384230E-11,   0.224990265E-10,   0.271146830E-09,    0.00000000    ,    0.00000000    
0000000255,    52.0000000    ,    0.00000000    ,    1.00000000    ,   0.144471234E-04,    0.00000000    ,   0.170943710E-10,   0.271151781E-09,    0.00000000    ,    0.00000000    
0000000256,    53.0000000    ,    0.00000000    ,    1.00000000    ,   0.144467455E-04,    0.00000000    ,   0.217900922E-10,   0.271157915E-09,    0.00000000    ,    0.00000000    
0000000257,    54.0000000    ,    0.00000000    ,    1.00000000    ,   0.144463516E-04,  -0.203309260E-10,   0.312753791E-10,   0.271163889E-09,    0.00000000    ,    0.00000000    
0000000258,    55.0000000    ,    0.00000000    ,    1.00000000    ,   0.144459286E-04,  -0.568640581E-10,   0.321870743E-10,   0.271168759E-09,    0.00000000    ,    0.00000000    
0000000259,    56.0000000    ,    0.00000000    ,    1.00000000    ,   0.144455131E-04,  -0.819281850E-10,   0.195596346E-10,   0.271172767E-09,    0.00000000    ,    0.00000000    
0000000260,    57.0000000    ,    0.00000000    ,    1.00000000    ,   0.144451633E-04,  -0.800923588E-10,   0.129799414E-11,   0.271176939E-09,    0.00000000    ,    0.00000000    
0000000261,    58.0000000    ,    0.00000000    ,    1.00000000    ,   0.144448975E-04,  -0.463667200E-10,    0.00000000    ,   0.271181853E-09,    0.00000000    ,    0.00000000    
0000000262,    59.0000000    ,    0.00000000    ,    1.00000000    ,   0.144446866E-04,    0.00000000    ,    0.00000000    ,   0.271187441E-09,    0.00000000    ,    0.00000000    
0000000263,    60.0000000    ,    0.00000000    ,    1.00000000    ,   0.144444869E-04,    0.00000000    ,    0.00000000    ,   0.271193586E-09,    0.00000000    ,    0.00000000    
0000000264,    61.0000000    ,    0.00000000    ,    1.00000000    ,   0.144442464E-04,    0.00000000    ,    0.00000000    ,   0.271199989E-09,    0.00000000    ,    0.00000000    
0000000265,    62.0000000    ,    0.00000000    ,    1.00000000    ,   0.144439069E-04,    0.00000000    ,   0.332497977E-10,   0.271205726E-09,    0.00000000    ,    0.00000000    
0000000266,    63.0000000    ,    0.00000000    ,    1.00000000    ,   0.144434359E-04,    0.00000000    ,   0.670411891E-10,   0.271209716E-09,    0.00000000    ,    0.00000000    
0000000267,    64.0000000    ,    0.00000000    ,    1.00000000    ,   0.144428542E-04,  -0.306130238E-10,   0.896827416E-10,   0.271211590E-09,    0.00000000    ,    0.00000000    
0000000268,    65.0000000    ,    0.00000000    ,    1.00000000    ,   0.144422201E-04,  -0.764396339E-10,   0.959830190E-10,   0.271211841E-09,    0.00000000    ,    0.00000000    
